"행정구역별",2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
"강릉시",8.9,0.3 (3.5),7900,388 (5.2),88622,1685 (1.9),9.3,0.4 (4.5),8319,419 (5.3),89874,1252 (1.4),9.6,0.3 (3.2),8680,361 (4.3),90664,790 (0.9),10.0,0.4 (4.2),9188,508 (5.9),92093,1429 (1.6),10.2,0.2 (2.0),9956,768 (8.4),98032,5939 (6.4)
"동해시",9.0,0.3 (3.4),3242,128 (4.1),35990,235 (0.7),9.6,0.6 (6.7),3440,198 (6.1),35956,-34 (-0.1),10.1,0.5 (5.2),3628,188 (5.5),35984,28 (0.1),10.6,0.5 (5.0),3828,200 (5.5),36214,230 (0.6),11.3,0.7 (6.6),4218,390 (10.2),37427,1213 (3.3)
"태백시",10.8,0.3 (2.9),2094,82 (4.1),19380,188 (1.0),11.7,0.9 (8.3),2205,111 (5.3),18886,-494 (-2.5),12.8,1.1 (9.4),2390,185 (8.4),18663,-223 (-1.2),13.3,0.5 (3.9),2464,74 (3.1),18536,-127 (-0.7),14.0,0.7 (5.3),2606,142 (5.8),18586,50 (0.3)
"속초시",8.9,0.4 (4.7),2921,129 (4.6),32809,150 (0.5),9.3,0.4 (4.5),3079,158 (5.4),33111,302 (0.9),9.7,0.4 (4.3),3270,191 (6.2),33623,512 (1.5),10.3,0.6 (6.2),3528,258 (7.9),34213,590 (1.8),10.9,0.6 (5.8),3877,349 (9.9),35551,1338 (3.9)
"삼척시",12.1,0.1 (0.8),3545,78 (2.2),29243,391 (1.4),12.8,0.7 (5.8),3685,140 (3.9),28828,-415 (-1.4),13.0,0.2 (1.6),3839,154 (4.2),29470,642 (2.2),13.2,0.2 (1.5),3890,51 (1.3),29361,-109 (-0.4),13.2,0 (0.0),4047,157 (4.0),30764,1403 (4.8)
"홍천군",11.4,0.5 (4.6),3099,183 (6.3),27220,397 (1.5),12.1,0.7 (6.1),3372,273 (8.8),27902,682 (2.5),12.6,0.5 (4.1),3580,208 (6.2),28314,412 (1.5),13.3,0.7 (5.6),3758,178 (5.0),28356,42 (0.1),13.7,0.4 (3.0),3999,241 (6.4),29207,851 (3.0)
"횡성군",12.4,0.1 (0.8),2158,49 (2.3),17421,308 (1.8),13.1,0.7 (5.6),2358,200 (9.3),17933,512 (2.9),13.3,0.2 (1.5),2475,117 (5.0),18612,679 (3.8),13.6,0.3 (2.3),2568,93 (3.8),18912,300 (1.6),14.4,0.8 (5.9),2811,243 (9.5),19524,612 (3.2)
"영월군",14.3,0.2 (1.4),2319,71 (3.2),16163,245 (1.5),15.0,0.7 (4.9),2468,149 (6.4),16406,243 (1.5),15.4,0.4 (2.7),2564,96 (3.9),16642,236 (1.4),16.2,0.8 (5.2),2693,129 (5.0),16608,-34 (-0.2),16.9,0.7 (4.3),2893,200 (7.4),17069,461 (2.8)
"평창군",12.6,0.4 (3.3),2173,85 (4.1),17269,170 (1.0),13.1,0.5 (4.0),2279,106 (4.9),17409,140 (0.8),13.7,0.6 (4.6),2413,134 (5.9),17612,203 (1.2),14.5,0.8 (5.8),2569,156 (6.5),17758,146 (0.8),15.3,0.8 (5.5),2795,226 (8.8),18305,547 (3.1)
"정선군",12.9,0.5 (4.0),1985,88 (4.6),15347,-6 (-0.0),13.3,0.4 (3.1),2048,63 (3.2),15360,13 (0.1),13.9,0.6 (4.5),2165,117 (5.7),15539,179 (1.2),14.5,0.6 (4.3),2264,99 (4.6),15595,56 (0.4),15.1,0.6 (4.1),2464,200 (8.8),16275,680 (4.4)
"철원군",9.5,0.3 (3.3),1755,44 (2.6),18526,-128 (-0.7),10.2,0.7 (7.4),1804,49 (2.8),17710,-816 (-4.4),11.1,0.9 (8.8),1897,93 (5.2),17064,-646 (-3.6),11.6,0.5 (4.5),1951,54 (2.8),16770,-294 (-1.7),12.2,0.6 (5.2),2066,115 (5.9),16968,198 (1.2)
"화천군",9.3,0.8 (9.4),1032,78 (8.2),11057,-154 (-1.4),10.6,1.3 (14.0),1091,59 (5.7),10274,-783 (-7.1),11.2,0.6 (5.7),1135,44 (4.0),10169,-105 (-1.0),11.7,0.5 (4.5),1137,2 (0.2),9713,-456 (-4.5),12.4,0.7 (6.0),1230,93 (8.2),9899,186 (1.9)
"양구군",8.5,0 (0.0),794,17 (2.2),9331,183 (2.0),9.6,1.1 (12.9),853,59 (7.4),8869,-462 (-5.0),9.9,0.3 (3.1),903,50 (5.9),9076,207 (2.3),10.9,1 (10.1),929,26 (2.9),8519,-557 (-6.1),11.2,0.3 (2.8),955,26 (2.8),8521,2 (0.0)
"인제군",9.5,0.9 (10.5),1214,103 (9.3),12840,-20 (-0.2),10.0,0.5 (5.3),1266,52 (4.3),12697,-143 (-1.1),10.4,0.4 (4.0),1332,66 (5.2),12768,71 (0.6),11.0,0.6 (5.8),1350,18 (1.4),12326,-442 (-3.5),11.5,0.5 (4.5),1443,93 (6.9),12592,266 (2.2)
"고성군",12.7,-0.1 (-0.8),1648,68 (4.3),12982,669 (5.4),13.9,1.2 (9.4),1696,48 (2.9),12160,-822 (-6.3),14.6,0.7 (5.0),1762,66 (3.9),12031,-129 (-1.1),16.0,1.4 (9.6),1777,15 (0.9),11132,-899 (-7.5),16.1,0.1 (0.6),1883,106 (6.0),11723,591 (5.3)
"양양군",13.3,0.2 (1.5),1491,41 (2.8),11223,115 (1.0),13.9,0.6 (4.5),1576,85 (5.7),11358,135 (1.2),14.6,0.7 (5.0),1683,107 (6.8),11513,155 (1.4),15.0,0.4 (2.7),1796,113 (6.7),11934,421 (3.7),15.4,0.4 (2.7),1902,106 (5.9),12324,390 (3.3)
"충청북도",8.0,0.2 (2.6),49483,2754 (5.9),617914,16058 (2.7),8.3,0.3 (3.8),52180,2697 (5.5),629073,11159 (1.8),8.5,0.2 (2.4),54792,2612 (5.0),640978,11905 (1.9),8.8,0.3 (3.5),57589,2797 (5.1),654713,13735 (2.1),9.1,0.3 (3.4),62016,4427 (7.7),678922,24209 (3.7)
"충주시",8.2,0.3 (3.8),6987,403 (6.1),85152,1567 (1.9),8.7,0.5 (6.1),7512,525 (7.5),86367,1215 (1.4),9.0,0.3 (3.4),7995,483 (6.4),88711,2344 (2.7),9.4,0.4 (4.4),8496,501 (6.3),90191,1480 (1.7),9.9,0.5 (5.3),9182,686 (8.1),93082,2891 (3.2)
"제천시",9.6,0.2 (2.1),5343,288 (5.7),55381,1832 (3.4),10.2,0.6 (6.3),5695,352 (6.6),56082,701 (1.3),10.5,0.3 (2.9),5936,241 (4.2),56476,394 (0.7),10.9,0.4 (3.8),6265,329 (5.5),57422,946 (1.7),11.4,0.5 (4.6),6781,516 (8.2),59680,2258 (3.9)
"청주시",5.5,0.2 (3.8),17229,1154 (7.2),314331,8330 (2.7),5.8,0.3 (5.5),18470,1241 (7.2),319969,5638 (1.8),6.0,0.2 (3.4),19566,1096 (5.9),325023,5054 (1.6),6.3,0.3 (5.0),20947,1381 (7.1),334431,9408 (2.9),6.5,0.2 (3.2),22809,1862 (8.9),348328,13897 (4.2)
"보은군",18.2,0.5 (2.8),2508,100 (4.2),13780,159 (1.2),18.4,0.2 (1.1),2562,54 (2.2),13945,165 (1.2),18.4,0 (0.0),2585,23 (0.9),14080,135 (1.0),18.7,0.3 (1.6),2625,40 (1.5),14044,-36 (-0.3),19.5,0.8 (4.3),2784,159 (6.1),14306,262 (1.9)
"옥천군",14.2,0.5 (3.6),2818,114 (4.2),19864,81 (0.4),14.6,0.4 (2.8),2924,106 (3.8),19997,133 (0.7),14.9,0.3 (2.1),3025,101 (3.5),20362,365 (1.8),15.1,0.2 (1.3),3078,53 (1.8),20331,-31 (-0.2),15.4,0.3 (2.0),3194,116 (3.8),20721,390 (1.9)
"영동군",15.5,0.5 (3.3),3237,117 (3.8),20873,57 (0.3),15.7,0.2 (1.3),3282,45 (1.4),20912,39 (0.2),16.1,0.4 (2.5),3362,80 (2.4),20915,3 (0.0),16.5,0.4 (2.5),3423,61 (1.8),20749,-166 (-0.8),16.7,0.2 (1.2),3502,79 (2.3),20984,235 (1.1)
"진천군",8.8,0.1 (1.1),2359,106 (4.7),26817,1001 (3.9),8.4,-0.4 (-4.5),2450,91 (3.9),29183,2366 (8.8),8.3,-0.1 (-1.2),2582,132 (5.4),31023,1840 (6.3),8.0,-0.3 (-3.6),2645,63 (2.4),32901,1878 (6.1),8.3,0.3 (3.8),2897,252 (9.5),34771,1870 (5.7)
"괴산군",16.6,0 (0.0),2693,105 (4.1),16214,603 (3.9),16.3,-0.3 (-1.8),2701,8 (0.3),16590,376 (2.3),16.5,0.2 (1.2),2774,73 (2.7),16765,175 (1.1),16.4,-0.1 (-0.6),2787,13 (0.5),17013,248 (1.5),15.8,-0.6 (-3.7),2881,94 (3.4),18209,1196 (7.0)
"음성군",8.4,0.1 (1.2),3261,204 (6.7),38634,1808 (4.9),8.8,0.4 (4.8),3426,165 (5.1),38717,83 (0.2),9.2,0.4 (4.5),3651,225 (6.6),39808,1091 (2.8),9.7,0.5 (5.4),3835,184 (5.0),39538,-270 (-0.7),10.5,0.8 (8.2),4253,418 (10.9),40342,804 (2.0)
"단양군",15.1,0.3 (2.0),1865,56 (3.1),12311,103 (0.8),15.6,0.5 (3.3),1932,67 (3.6),12390,79 (0.6),15.8,0.2 (1.3),1998,66 (3.4),12684,294 (2.4),16.6,0.8 (5.1),2109,111 (5.6),12719,35 (0.3),17.4,0.8 (4.8),2224,115 (5.5),12785,66 (0.5)
"증평군",8.1,0.4 (5.2),1183,107 (9.9),14557,517 (3.7),8.2,0.1 (1.2),1226,43 (3.6),14921,364 (2.5),8.7,0.5 (6.1),1318,92 (7.5),15131,210 (1.4),9.0,0.3 (3.4),1379,61 (4.6),15374,243 (1.6),9.6,0.6 (6.7),1509,130 (9.4),15714,340 (2.2)
"충청남도",8.5,0.3 (3.7),68899,3433 (5.2),813730,17545 (2.2),8.7,0.2 (2.4),72498,3599 (5.2),834986,21256 (2.6),8.9,0.2 (2.3),75698,3200 (4.4),851124,16138 (1.9),9.2,0.3 (3.4),79162,3464 (4.6),864102,12978 (1.5),9.5,0.3 (3.3),84471,5309 (6.7),892222,28120 (3.3)
"천안시",4.2,0.2 (5.0),9978,697 (7.5),238778,5287 (2.3),4.4,0.2 (4.8),10843,865 (8.7),248356,9578 (4.0),4.5,0.1 (2.3),11567,724 (6.7),256949,8593 (3.5),4.8,0.3 (6.7),12574,1007 (8.7),264383,7434 (2.9),5.1,0.3 (6.3),13953,1379 (11.0),275707,11324 (4.3)
"공주시",11.0,0.2 (1.9),4850,263 (5.7),43921,1460 (3.4),11.3,0.3 (2.7),5001,151 (3.1),44298,377 (0.9),11.7,0.4 (3.5),5198,197 (3.9),44552,254 (0.6),12.0,0.3 (2.6),5356,158 (3.0),44816,264 (0.6),12.2,0.2 (1.7),5647,291 (5.4),46165,1349 (3.0)
"보령시",11.6,0.3 (2.7),4744,153 (3.3),40782,91 (0.2),12.2,0.6 (5.2),5039,295 (6.2),41277,495 (1.2),12.6,0.4 (3.3),5230,191 (3.8),41506,229 (0.6),12.9,0.3 (2.4),5352,122 (2.3),41410,-96 (-0.2),13.5,0.6 (4.7),5710,358 (6.7),42417,1007 (2.4)
"아산시",5.7,0.2 (3.6),6454,391 (6.4),113605,3004 (2.7),5.8,0.1 (1.8),6883,429 (6.6),118216,4611 (4.1),6.1,0.3 (5.2),7311,428 (6.2),120613,2397 (2.0),6.3,0.2 (3.3),7777,466 (6.4),123229,2616 (2.2),6.7,0.4 (6.3),8521,744 (9.6),128012,4783 (3.9)
"서산시",7.8,0.3 (4.0),5021,273 (5.7),64727,1296 (2.0),8.1,0.3 (3.8),5357,336 (6.7),66351,1624 (2.5),8.4,0.3 (3.7),5731,374 (7.0),68462,2111 (3.2),8.5,0.1 (1.2),5970,239 (4.2),70024,1562 (2.3),8.7,0.2 (2.4),6342,372 (6.2),72765,2741 (3.9)
"논산시",12.9,0.4 (3.2),6228,221 (3.7),48460,465 (1.0),12.9,0 (0.0),6316,88 (1.4),48844,384 (0.8),13.4,0.5 (3.9),6518,202 (3.2),48759,-85 (-0.2),13.6,0.2 (1.5),6687,169 (2.6),49004,245 (0.5),13.9,0.3 (2.2),6961,274 (4.1),50139,1135 (2.3)
"계룡시",4.5,0.2 (4.7),630,44 (7.5),14051,506 (3.7),4.6,0.1 (2.2),688,58 (9.2),14890,839 (6.0),5.1,0.5 (10.9),764,76 (11.0),14905,15 (0.1),5.6,0.5 (9.8),842,78 (10.2),15028,123 (0.8),6.2,0.6 (10.7),934,92 (10.9),15137,109 (0.7)
"당진시",7.3,0.4 (5.8),4676,336 (7.7),64303,1606 (2.6),7.6,0.3 (4.1),5022,346 (7.4),65860,1557 (2.4),7.9,0.3 (3.9),5274,252 (5.0),67159,1299 (2.0),8.4,0.5 (6.3),5667,393 (7.5),67758,599 (0.9),8.8,0.4 (4.8),6055,388 (6.8),69099,1341 (2.0)
"금산군",13.2,0.2 (1.5),3156,199 (6.7),23913,1093 (4.8),14.1,0.9 (6.8),3254,98 (3.1),23044,-869 (-3.6),14.8,0.7 (5.0),3378,124 (3.8),22889,-155 (-0.7),15.5,0.7 (4.7),3474,96 (2.8),22450,-439 (-1.9),15.8,0.3 (1.9),3680,206 (5.9),23257,807 (3.6)
"부여군",16.9,0.5 (3.0),4733,169 (3.7),27985,133 (0.5),17.2,0.3 (1.8),4818,85 (1.8),27933,-52 (-0.2),17.4,0.2 (1.2),4915,97 (2.0),28265,332 (1.2),17.9,0.5 (2.9),5012,97 (2.0),27982,-283 (-1.0),18.5,0.6 (3.4),5233,221 (4.4),28332,350 (1.3)
"서천군",18.4,0.4 (2.2),4215,51 (1.2),22848,-298 (-1.3),18.7,0.3 (1.6),4278,63 (1.5),22895,47 (0.2),18.9,0.2 (1.1),4311,33 (0.8),22804,-91 (-0.4),19.6,0.7 (3.7),4431,120 (2.8),22581,-223 (-1.0),20.3,0.7 (3.6),4619,188 (4.2),22790,209 (0.9)
"청양군",17.5,0.1 (0.6),2294,34 (1.5),13084,80 (0.6),18.0,0.5 (2.9),2402,108 (4.7),13327,243 (1.9),18.0,0 (0.0),2429,27 (1.1),13493,166 (1.2),18.3,0.3 (1.7),2455,26 (1.1),13382,-111 (-0.8),18.4,0.1 (0.5),2496,41 (1.7),13532,150 (1.1)
"홍성군",10.7,-0.2 (-1.8),4283,266 (6.6),40135,3228 (8.7),11.0,0.3 (2.8),4574,291 (6.8),41692,1557 (3.9),11.3,0.3 (2.7),4695,121 (2.6),41721,29 (0.1),11.5,0.2 (1.8),4840,145 (3.1),42235,514 (1.2),11.8,0.3 (2.6),5116,276 (5.7),43192,957 (2.3)
"예산군",13.9,1.2 (9.4),4427,278 (6.7),31878,-817 (-2.5),14.3,0.4 (2.9),4593,166 (3.7),32014,136 (0.4),14.5,0.2 (1.4),4746,153 (3.3),32641,627 (2.0),14.8,0.3 (2.1),4876,130 (2.7),32933,292 (0.9),15.2,0.4 (2.7),5131,255 (5.2),33675,742 (2.3)
"태안군",12.7,0 (0.0),3210,58 (1.8),25260,411 (1.7),13.2,0.5 (3.9),3430,220 (6.9),25989,729 (2.9),13.8,0.6 (4.5),3631,201 (5.9),26406,417 (1.6),14.3,0.5 (3.6),3849,218 (6.0),26887,481 (1.8),14.5,0.2 (1.4),4073,224 (5.8),28003,1116 (4.2)
"전라북도",10.5,0.3 (2.9),75848,3028 (4.2),724678,7367 (1.0),10.7,0.2 (1.9),78121,2273 (3.0),728871,4193 (0.6),10.9,0.2 (1.9),80084,1963 (2.5),732980,4109 (0.6),11.2,0.3 (2.8),82834,2750 (3.4),738307,5327 (0.7),11.5,0.3 (2.7),86753,3919 (4.7),755575,17268 (2.3)
"전주시",6.3,0.4 (6.8),15605,999 (6.8),249563,2340 (0.9),6.5,0.2 (3.2),16478,873 (5.6),251668,2105 (0.8),6.8,0.3 (4.6),17364,886 (5.4),255604,3936 (1.6),7.1,0.3 (4.4),18627,1263 (7.3),261378,5774 (2.3),7.5,0.4 (5.6),20219,1592 (8.5),270768,9390 (3.6)
"군산시",8.1,0.3 (3.8),8713,480 (5.8),108113,1986 (1.9),8.5,0.4 (4.9),9231,518 (5.9),108211,98 (0.1),8.8,0.3 (3.5),9601,370 (4.0),108539,328 (0.3),9.3,0.5 (5.7),10145,544 (5.7),108999,460 (0.4),9.8,0.5 (5.4),10940,795 (7.8),111817,2818 (2.6)
"익산시",8.7,0.4 (4.8),10297,517 (5.3),117839,322 (0.3),9.0,0.3 (3.4),10650,353 (3.4),118594,755 (0.6),9.3,0.3 (3.3),10994,344 (3.2),118435,-159 (-0.1),9.7,0.4 (4.3),11459,465 (4.2),118313,-122 (-0.1),10.2,0.5 (5.2),12171,712 (6.2),119474,1161 (1.0)
"정읍시",15.7,0.4 (2.6),7130,220 (3.2),45300,181 (0.4),15.8,0.1 (0.6),7193,63 (0.9),45458,158 (0.3),15.9,0.1 (0.6),7246,53 (0.7),45514,56 (0.1),16.1,0.2 (1.3),7311,65 (0.9),45455,-59 (-0.1),16.3,0.2 (1.2),7489,178 (2.4),45970,515 (1.1)
"남원시",15.6,0.2 (1.3),5177,89 (1.7),33251,106 (0.3),16.0,0.4 (2.6),5343,166 (3.2),33315,64 (0.2),16.3,0.3 (1.9),5400,57 (1.1),33135,-180 (-0.5),16.4,0.1 (0.6),5460,60 (1.1),33242,107 (0.3),16.4,0 (0.0),5567,107 (2.0),33974,732 (2.2)
"김제시",17.6,0.4 (2.3),6138,184 (3.1),34789,118 (0.3),17.8,0.2 (1.1),6171,33 (0.5),34726,-63 (-0.2),17.9,0.1 (0.6),6206,35 (0.6),34621,-105 (-0.3),18.2,0.3 (1.7),6274,68 (1.1),34491,-130 (-0.4),18.4,0.2 (1.1),6382,108 (1.7),34697,206 (0.6)
"완주군",9.5,-0.1 (-1.0),3582,127 (3.7),37708,1806 (5.0),9.5,0 (0.0),3626,44 (1.2),38051,343 (0.9),9.8,0.3 (3.2),3717,91 (2.5),37860,-191 (-0.5),10.1,0.3 (3.1),3799,82 (2.2),37510,-350 (-0.9),10.3,0.2 (2.0),3986,187 (4.9),38551,1041 (2.8)
"진안군",19.5,0.7 (3.7),1942,76 (4.1),9981,49 (0.5),19.5,0 (0.0),1992,50 (2.6),10211,230 (2.3),19.5,0 (0.0),2028,36 (1.8),10374,163 (1.6),20.3,0.8 (4.1),2097,69 (3.4),10348,-26 (-0.3),19.6,-0.7 (-3.4),2089,-8 (-0.4),10674,326 (3.2)
"무주군",18.6,0.4 (2.2),1860,51 (2.8),9988,40 (0.4),18.8,0.2 (1.1),1904,44 (2.4),10140,152 (1.5),18.7,-0.1 (-0.5),1914,10 (0.5),10251,111 (1.1),18.8,0.1 (0.5),1938,24 (1.3),10296,45 (0.4),19.3,0.5 (2.7),2024,86 (4.4),10469,173 (1.7)
"장수군",18.7,0.3 (1.6),1694,43 (2.6),9041,66 (0.7),18.6,-0.1 (-0.5),1695,1 (0.1),9094,53 (0.6),19.1,0.5 (2.7),1759,64 (3.8),9213,119 (1.3),19.5,0.4 (2.1),1800,41 (2.3),9248,35 (0.4),19.5,0 (0.0),1832,32 (1.8),9383,135 (1.5)
"임실군",19.9,0 (0.0),2321,65 (2.9),11691,344 (3.0),20.1,0.2 (1.0),2380,59 (2.5),11852,161 (1.4),20.1,0 (0.0),2398,18 (0.8),11940,88 (0.7),19.9,-0.2 (-1.0),2387,-11 (-0.5),11985,45 (0.4),20.0,0.1 (0.5),2455,68 (2.8),12288,303 (2.5)
"순창군",21.0,-0.5 (-2.3),2412,-48 (-2.0),11464,24 (0.2),20.5,-0.5 (-2.4),2365,-47 (-1.9),11518,54 (0.5),20.2,-0.3 (-1.5),2344,-21 (-0.9),11577,59 (0.5),20.6,0.4 (2.0),2368,24 (1.0),11476,-101 (-0.9),20.4,-0.2 (-1.0),2374,6 (0.3),11647,171 (1.5)
"고창군",19.9,0.3 (1.5),4680,72 (1.6),23505,37 (0.2),20.3,0.4 (2.0),4793,113 (2.4),23614,109 (0.5),20.6,0.3 (1.5),4863,70 (1.5),23647,33 (0.1),20.8,0.2 (1.0),4904,41 (0.8),23540,-107 (-0.5),20.7,-0.1 (-0.5),4857,-47 (-1.0),23512,-28 (-0.1)
"부안군",19.1,0.7 (3.8),4297,153 (3.7),22445,-52 (-0.2),19.2,0.1 (0.5),4300,3 (0.1),22419,-26 (-0.1),19.1,-0.1 (-0.5),4250,-50 (-1.2),22270,-149 (-0.7),19.4,0.3 (1.6),4265,15 (0.4),22026,-244 (-1.1),19.5,0.1 (0.5),4368,103 (2.4),22351,325 (1.5)
"전라남도",13.2,0.3 (2.3),95844,2647 (2.8),727197,6585 (0.9),13.4,0.2 (1.5),98156,2312 (2.4),733757,6560 (0.9),13.5,0.1 (0.7),99832,1676 (1.7),737406,3649 (0.5),13.6,0.1 (0.7),100769,937 (0.9),741026,3620 (0.5),13.8,0.2 (1.5),105114,4345 (4.3),761518,20492 (2.8)
"목포시",7.9,0.5 (6.8),7338,465 (6.8),93334,591 (0.6),8.3,0.4 (5.1),7765,427 (5.8),93016,-318 (-0.3),8.8,0.5 (6.0),8146,381 (4.9),93021,5 (0.0),9.1,0.3 (3.4),8424,278 (3.4),92846,-175 (-0.2),9.6,0.5 (5.5),9091,667 (7.9),94391,1545 (1.7)
"여수시",8.9,0.5 (6.0),9530,580 (6.5),107641,1286 (1.2),9.2,0.3 (3.4),9959,429 (4.5),108207,566 (0.5),9.5,0.3 (3.3),10300,341 (3.4),108824,617 (0.6),9.7,0.2 (2.1),10618,318 (3.1),109473,649 (0.6),9.9,0.2 (2.1),11139,521 (4.9),112397,2924 (2.7)
"순천시",7.9,0.3 (3.9),7984,419 (5.5),101344,1445 (1.4),8.1,0.2 (2.5),8291,307 (3.8),102801,1457 (1.4),8.3,0.2 (2.5),8654,363 (4.4),104561,1760 (1.7),8.4,0.1 (1.2),8895,241 (2.8),106414,1853 (1.8),8.6,0.2 (2.4),9512,617 (6.9),110112,3698 (3.5)
"나주시",14.3,-0.5 (-3.4),5816,191 (3.4),40683,2598 (6.8),13.4,-0.9 (-6.3),5892,76 (1.3),44119,3436 (8.4),13.2,-0.2 (-1.5),6041,149 (2.5),45864,1745 (4.0),13.0,-0.2 (-1.5),6088,47 (0.8),46928,1064 (2.3),13.2,0.2 (1.5),6418,330 (5.4),48497,1569 (3.3)
