"행정구역별",2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
"광양시",6.3,0.3 (5.0),3430,199 (6.2),54550,532 (1.0),6.6,0.3 (4.8),3644,214 (6.2),55138,588 (1.1),6.8,0.2 (3.0),3788,144 (4.0),55698,560 (1.0),6.9,0.1 (1.5),3886,98 (2.6),56134,436 (0.8),7.1,0.2 (2.9),4080,194 (5.0),57752,1618 (2.9)
"담양군",16.4,0.2 (1.2),2798,24 (0.9),17109,-25 (-0.1),16.3,-0.1 (-0.6),2864,66 (2.4),17545,436 (2.5),16.3,0 (0.0),2895,31 (1.1),17730,185 (1.1),16.1,-0.2 (-1.2),2852,-43 (-1.5),17663,-67 (-0.4),16.6,0.5 (3.1),2994,142 (5.0),18034,371 (2.1)
"곡성군",21.4,-0.5 (-2.3),2722,20 (0.7),12721,377 (3.1),21.7,0.3 (1.4),2776,54 (2.0),12810,89 (0.7),22.5,0.8 (3.7),2800,24 (0.9),12464,-346 (-2.7),21.7,-0.8 (-3.6),2743,-57 (-2.0),12630,166 (1.3),22.1,0.4 (1.8),2798,55 (2.0),12689,59 (0.5)
"구례군",19.7,0.7 (3.7),2114,120 (6.0),10736,254 (2.4),19.3,-0.4 (-2.0),2086,-28 (-1.3),10805,69 (0.6),19.4,0.1 (0.5),2107,21 (1.0),10839,34 (0.3),19.7,0.3 (1.5),2125,18 (0.9),10786,-53 (-0.5),20.6,0.9 (4.6),2270,145 (6.8),11009,223 (2.1)
"고흥군",24.7,0.8 (3.3),7209,240 (3.4),29198,62 (0.2),24.5,-0.2 (-0.8),7109,-100 (-1.4),28959,-239 (-0.8),24.5,0 (0.0),7100,-9 (-0.1),28993,34 (0.1),25.0,0.5 (2.0),7236,136 (1.9),28933,-60 (-0.2),25.6,0.6 (2.4),7557,321 (4.4),29520,587 (2.0)
"보성군",23.4,0.5 (2.2),4249,106 (2.6),18125,21 (0.1),23.5,0.1 (0.4),4233,-16 (-0.4),18037,-88 (-0.5),23.8,0.3 (1.3),4270,37 (0.9),17970,-67 (-0.4),24.0,0.2 (0.8),4250,-20 (-0.5),17708,-262 (-1.5),24.0,0 (0.0),4286,36 (0.8),17862,154 (0.9)
"화순군",16.6,0.2 (1.2),4146,35 (0.9),24953,-66 (-0.3),17.0,0.4 (2.4),4242,96 (2.3),24991,38 (0.2),17.4,0.4 (2.4),4334,92 (2.2),24869,-122 (-0.5),17.4,0 (0.0),4310,-24 (-0.6),24708,-161 (-0.6),17.5,0.1 (0.6),4441,131 (3.0),25343,635 (2.6)
"장흥군",21.0,0.4 (1.9),3425,62 (1.8),16297,-35 (-0.2),21.5,0.5 (2.4),3525,100 (2.9),16382,85 (0.5),21.6,0.1 (0.5),3538,13 (0.4),16356,-26 (-0.2),22.1,0.5 (2.3),3610,72 (2.0),16350,-6 (-0.0),22.2,0.1 (0.5),3661,51 (1.4),16484,134 (0.8)
"강진군",21.4,0.3 (1.4),3232,-6 (-0.2),15084,-241 (-1.6),21.7,0.3 (1.4),3276,44 (1.4),15108,24 (0.2),21.7,0 (0.0),3262,-14 (-0.4),15012,-96 (-0.6),21.8,0.1 (0.5),3250,-12 (-0.4),14918,-94 (-0.6),22.2,0.4 (1.8),3384,134 (4.1),15250,332 (2.2)
"해남군",19.3,0.2 (1.0),5581,6 (0.1),28953,-163 (-0.6),19.7,0.4 (2.1),5698,117 (2.1),28879,-74 (-0.3),20.0,0.3 (1.5),5739,41 (0.7),28634,-245 (-0.8),20.2,0.2 (1.0),5745,6 (0.1),28491,-143 (-0.5),20.5,0.3 (1.5),5940,195 (3.4),29031,540 (1.9)
"영암군",14.4,0.3 (2.1),3353,58 (1.8),23332,-8 (-0.0),15.1,0.7 (4.9),3471,118 (3.5),23014,-318 (-1.4),15.6,0.5 (3.3),3536,65 (1.9),22736,-278 (-1.2),15.4,-0.2 (-1.3),3503,-33 (-0.9),22747,11 (0.0),15.2,-0.2 (-1.3),3586,83 (2.4),23534,787 (3.5)
"무안군",11.6,-0.1 (-0.9),3627,27 (0.8),31359,598 (1.9),11.8,0.2 (1.7),3718,91 (2.5),31545,186 (0.6),11.8,0 (0.0),3721,3 (0.1),31570,25 (0.1),11.7,-0.1 (-0.8),3745,24 (0.6),32078,508 (1.6),10.8,-0.9 (-7.7),3853,108 (2.9),35628,3550 (11.1)
"함평군",21.5,0 (0.0),2887,-18 (-0.6),13400,-142 (-1.0),21.9,0.4 (1.9),2956,69 (2.4),13528,128 (1.0),22.0,0.1 (0.5),2951,-5 (-0.2),13412,-116 (-0.9),21.9,-0.1 (-0.5),2942,-9 (-0.3),13434,22 (0.2),22.5,0.6 (2.7),3050,108 (3.7),13538,104 (0.8)
"영광군",16.8,0.1 (0.6),3560,-11 (-0.3),21180,-246 (-1.1),17.3,0.5 (3.0),3690,130 (3.7),21314,134 (0.6),17.3,0 (0.0),3698,8 (0.2),21324,10 (0.0),17.3,0 (0.0),3688,-10 (-0.3),21345,21 (0.1),17.7,0.4 (2.3),3845,157 (4.3),21780,435 (2.0)
"장성군",16.9,0.2 (1.2),2805,-2 (-0.1),16603,-172 (-1.0),16.8,-0.1 (-0.6),2831,26 (0.9),16817,214 (1.3),16.8,0 (0.0),2825,-6 (-0.2),16850,33 (0.2),16.7,-0.1 (-0.6),2845,20 (0.7),17059,209 (1.2),16.8,0.1 (0.6),2900,55 (1.9),17291,232 (1.4)
"완도군",17.5,0.3 (1.7),3653,63 (1.8),20892,55 (0.3),17.7,0.2 (1.1),3715,62 (1.7),20933,41 (0.2),17.9,0.2 (1.1),3748,33 (0.9),20922,-11 (-0.1),17.8,-0.1 (-0.6),3700,-48 (-1.3),20810,-112 (-0.5),18.1,0.3 (1.7),3848,148 (4.0),21234,424 (2.0)
"진도군",22.4,0.6 (2.8),2957,76 (2.6),13173,-44 (-0.3),22.1,-0.3 (-1.3),2934,-23 (-0.8),13283,110 (0.8),22.0,-0.1 (-0.5),2899,-35 (-1.2),13185,-98 (-0.7),21.8,-0.2 (-0.9),2856,-43 (-1.5),13090,-95 (-0.7),22.0,0.2 (0.9),2945,89 (3.1),13400,310 (2.4)
"신안군",20.7,0 (0.0),3428,-7 (-0.2),16530,-92 (-0.6),21.1,0.4 (1.9),3481,53 (1.5),16526,-4 (-0.0),21.0,-0.1 (-0.5),3480,-1 (-0.0),16572,46 (0.3),21.0,0 (0.0),3458,-22 (-0.6),16481,-91 (-0.5),21.0,0 (0.0),3516,58 (1.7),16742,261 (1.6)
"경상북도",10.4,0.3 (3.0),111776,4599 (4.3),1076581,13857 (1.3),10.8,0.4 (3.8),116968,5192 (4.6),1087807,11226 (1.0),11.1,0.3 (2.8),121493,4525 (3.9),1094534,6727 (0.6),11.3,0.2 (1.8),124876,3383 (2.8),1102934,8400 (0.8),11.7,0.4 (3.5),132074,7198 (5.8),1131819,28885 (2.6)
"포항시",7.0,0.3 (4.5),14003,760 (5.7),199175,2148 (1.1),7.5,0.5 (7.1),15104,1101 (7.9),200102,927 (0.5),8.0,0.5 (6.7),16190,1086 (7.2),201456,1354 (0.7),8.4,0.4 (5.0),17040,850 (5.3),202492,1036 (0.5),9.0,0.6 (7.1),18743,1703 (10.0),207459,4967 (2.5)
"경주시",10.3,0.3 (3.0),10869,469 (4.5),105400,1714 (1.7),10.7,0.4 (3.9),11389,520 (4.8),106533,1133 (1.1),11.0,0.3 (2.8),11858,469 (4.1),107484,951 (0.9),11.2,0.2 (1.8),12169,311 (2.6),108194,710 (0.7),11.7,0.5 (4.5),13030,861 (7.1),111247,3053 (2.8)
"김천시",11.6,0.1 (0.9),6394,193 (3.1),55285,1540 (2.9),11.8,0.2 (1.7),6680,286 (4.5),56612,1327 (2.4),12.2,0.4 (3.4),6941,261 (3.9),56670,58 (0.1),12.5,0.3 (2.5),7148,207 (3.0),57408,738 (1.3),12.6,0.1 (0.8),7482,334 (4.7),59250,1842 (3.2)
"안동시",11.3,0.3 (2.7),7735,309 (4.2),68192,499 (0.7),11.9,0.6 (5.3),8113,378 (4.9),68249,57 (0.1),12.4,0.5 (4.2),8453,340 (4.2),68050,-199 (-0.3),12.9,0.5 (4.0),8789,336 (4.0),68285,235 (0.3),13.0,0.1 (0.8),9222,433 (4.9),70934,2649 (3.9)
"구미시",3.8,0.2 (5.6),6103,402 (7.1),159917,2212 (1.4),4.0,0.2 (5.3),6557,454 (7.4),162429,2512 (1.6),4.3,0.3 (7.5),6970,413 (6.3),163405,976 (0.6),4.5,0.2 (4.7),7406,436 (6.3),164752,1347 (0.8),4.8,0.3 (6.7),8068,662 (8.9),169519,4767 (2.9)
"영주시",12.2,0.4 (3.4),5453,291 (5.6),44582,899 (2.1),12.6,0.4 (3.3),5664,211 (3.9),44844,262 (0.6),13.2,0.6 (4.8),5880,216 (3.8),44681,-163 (-0.4),13.6,0.4 (3.0),6028,148 (2.5),44303,-378 (-0.8),13.8,0.2 (1.5),6306,278 (4.6),45636,1333 (3.0)
"영천시",14.6,0.6 (4.3),5974,353 (6.3),40947,679 (1.7),14.9,0.3 (2.1),6229,255 (4.3),41681,734 (1.8),15.3,0.4 (2.7),6474,245 (3.9),42328,647 (1.6),15.2,-0.1 (-0.7),6572,98 (1.5),43310,982 (2.3),15.2,0 (0.0),6834,262 (4.0),44842,1532 (3.5)
"상주시",16.5,-0.1 (-0.6),6938,125 (1.8),41997,961 (2.3),17.0,0.5 (3.0),7180,242 (3.5),42274,277 (0.7),17.3,0.3 (1.8),7332,152 (2.1),42327,53 (0.1),17.3,0 (0.0),7361,29 (0.4),42579,252 (0.6),17.5,0.2 (1.2),7636,275 (3.7),43717,1138 (2.7)
"문경시",15.9,0.5 (3.2),4757,172 (3.8),29825,17 (0.1),16.5,0.6 (3.8),4919,162 (3.4),29841,16 (0.1),17.1,0.6 (3.6),5120,201 (4.1),29855,14 (0.0),17.4,0.3 (1.8),5219,99 (1.9),30068,213 (0.7),17.9,0.5 (2.9),5475,256 (4.9),30574,506 (1.7)
"경산시",6.3,0.3 (5.0),6718,423 (6.7),106396,825 (0.8),6.6,0.3 (4.8),7165,447 (6.7),108602,2206 (2.1),7.0,0.4 (6.1),7625,460 (6.4),109175,573 (0.5),7.2,0.2 (2.9),8032,407 (5.3),112324,3149 (2.9),7.5,0.3 (4.2),8767,735 (9.2),116127,3803 (3.4)
"군위군",21.1,0 (0.0),2142,28 (1.3),10166,127 (1.3),21.5,0.4 (1.9),2239,97 (4.5),10410,244 (2.4),21.6,0.1 (0.5),2286,47 (2.1),10565,155 (1.5),21.5,-0.1 (-0.5),2272,-14 (-0.6),10560,-5 (-0.0),21.6,0.1 (0.5),2321,49 (2.2),10726,166 (1.6)
"의성군",23.1,0.2 (0.9),5476,64 (1.2),23733,66 (0.3),23.5,0.4 (1.7),5574,98 (1.8),23688,-45 (-0.2),23.7,0.2 (0.9),5604,30 (0.5),23679,-9 (-0.0),23.5,-0.2 (-0.8),5597,-7 (-0.1),23767,88 (0.4),23.5,0 (0.0),5662,65 (1.2),24119,352 (1.5)
"청송군",18.6,0.2 (1.1),2119,33 (1.6),11401,78 (0.7),19.2,0.6 (3.2),2197,78 (3.7),11454,53 (0.5),19.4,0.2 (1.0),2239,42 (1.9),11518,64 (0.6),19.6,0.2 (1.0),2251,12 (0.5),11512,-6 (-0.1),20.1,0.5 (2.6),2353,102 (4.5),11723,211 (1.8)
"영양군",20.2,0.4 (2.0),1525,28 (1.9),7559,-19 (-0.3),20.8,0.6 (3.0),1575,50 (3.3),7565,6 (0.1),21.1,0.3 (1.4),1598,23 (1.5),7585,20 (0.3),21.3,0.2 (0.9),1603,5 (0.3),7539,-46 (-0.6),21.9,0.6 (2.8),1677,74 (4.6),7661,122 (1.6)
"영덕군",21.4,0.2 (0.9),3656,91 (2.6),17096,277 (1.6),22.0,0.6 (2.8),3747,91 (2.5),17015,-81 (-0.5),22.3,0.3 (1.4),3789,42 (1.1),17027,12 (0.1),22.2,-0.1 (-0.4),3752,-37 (-1.0),16918,-109 (-0.6),23.0,0.8 (3.6),3907,155 (4.1),16969,51 (0.3)
"청도군",20.1,0.4 (2.0),3654,106 (3.0),18170,179 (1.0),20.8,0.7 (3.5),3828,174 (4.8),18361,191 (1.1),21.0,0.2 (1.0),3877,49 (1.3),18438,77 (0.4),21.0,0 (0.0),3909,32 (0.8),18616,178 (1.0),21.1,0.1 (0.5),3978,69 (1.8),18821,205 (1.1)
"고령군",14.7,0.7 (5.0),1984,82 (4.3),13476,-151 (-1.1),15.3,0.6 (4.1),2070,86 (4.3),13519,43 (0.3),15.9,0.6 (3.9),2151,81 (3.9),13506,-13 (-0.1),16.4,0.5 (3.1),2209,58 (2.7),13468,-38 (-0.3),17.2,0.8 (4.9),2322,113 (5.1),13498,30 (0.2)
"성주군",15.3,0.6 (4.1),2659,148 (5.9),17324,289 (1.7),15.7,0.4 (2.6),2745,86 (3.2),17479,155 (0.9),15.9,0.2 (1.3),2803,58 (2.1),17677,198 (1.1),16.3,0.4 (2.5),2908,105 (3.7),17835,158 (0.9),16.5,0.2 (1.2),3010,102 (3.5),18255,420 (2.4)
"칠곡군",6.2,0.3 (5.1),2924,180 (6.6),46899,656 (1.4),6.5,0.3 (4.8),3051,127 (4.3),47094,195 (0.4),6.7,0.2 (3.1),3176,125 (4.1),47160,66 (0.1),7.2,0.5 (7.5),3326,150 (4.7),46237,-923 (-2.0),7.7,0.5 (6.9),3612,286 (8.6),46786,549 (1.2)
"예천군",20.3,-0.1 (-0.5),3958,118 (3.1),19459,656 (3.5),19.7,-0.6 (-3.0),4028,70 (1.8),20413,954 (4.9),18.4,-1.3 (-6.6),4110,82 (2.0),22350,1937 (9.5),18.1,-0.3 (-1.6),4231,121 (2.9),23382,1032 (4.6),17.9,-0.2 (-1.1),4306,75 (1.8),24041,659 (2.8)
"봉화군",19.2,1 (5.5),2690,158 (6.2),14034,154 (1.1),19.8,0.6 (3.1),2777,87 (3.2),14052,18 (0.1),20.0,0.2 (1.0),2804,27 (1.0),14044,-8 (-0.1),20.2,0.2 (1.0),2824,20 (0.7),13992,-52 (-0.4),20.7,0.5 (2.5),2914,90 (3.2),14092,100 (0.7)
"울진군",16.9,0.1 (0.6),3648,51 (1.4),21569,103 (0.5),17.3,0.4 (2.4),3730,82 (2.2),21518,-51 (-0.2),17.6,0.3 (1.7),3769,39 (1.0),21409,-109 (-0.5),17.7,0.1 (0.6),3785,16 (0.4),21332,-77 (-0.4),18.2,0.5 (2.8),3942,157 (4.1),21707,375 (1.8)
"울릉군",10.0,0.5 (5.3),397,15 (3.9),3979,-52 (-1.3),10.0,0 (0.0),407,10 (2.5),4072,93 (2.3),10.7,0.7 (7.0),444,37 (9.1),4145,73 (1.8),11.0,0.3 (2.8),445,1 (0.2),4061,-84 (-2.0),12.3,1.3 (11.8),507,62 (13.9),4116,55 (1.4)
"경상남도",8.6,0.3 (3.6),108935,4694 (4.5),1273523,15036 (1.2),8.8,0.2 (2.3),114010,5075 (4.7),1292998,19475 (1.5),9.1,0.3 (3.4),118767,4757 (4.2),1306394,13396 (1.0),9.4,0.3 (3.3),123835,5068 (4.3),1321213,14819 (1.1),9.8,0.4 (4.3),132723,8888 (7.2),1350155,28942 (2.2)
"진주시",7.9,0.2 (2.6),10760,420 (4.1),135912,2393 (1.8),8.2,0.3 (3.8),11259,499 (4.6),137521,1609 (1.2),8.6,0.4 (4.9),11880,621 (5.5),137960,439 (0.3),8.9,0.3 (3.5),12479,599 (5.0),140718,2758 (2.0),9.1,0.2 (2.2),13355,876 (7.0),146660,5942 (4.2)
"통영시",8.8,0.5 (6.0),4690,262 (5.9),53411,174 (0.3),9.3,0.5 (5.7),4948,258 (5.5),53306,-105 (-0.2),9.8,0.5 (5.4),5222,274 (5.5),53250,-56 (-0.1),10.3,0.5 (5.1),5462,240 (4.6),53200,-50 (-0.1),10.9,0.6 (5.8),5886,424 (7.8),53758,558 (1.0)
"사천시",11.3,0.3 (2.7),5051,154 (3.1),44690,185 (0.4),11.6,0.3 (2.7),5191,140 (2.8),44894,204 (0.5),11.7,0.1 (0.9),5347,156 (3.0),45623,729 (1.6),12.0,0.3 (2.6),5455,108 (2.0),45589,-34 (-0.1),12.4,0.4 (3.3),5766,311 (5.7),46540,951 (2.1)
"김해시",4.8,0.3 (6.7),8962,597 (7.1),187699,1042 (0.6),5.1,0.3 (6.3),9712,750 (8.4),192078,4379 (2.3),5.3,0.2 (3.9),10241,529 (5.4),194797,2719 (1.4),5.6,0.3 (5.7),11179,938 (9.2),201314,6517 (3.3),5.9,0.3 (5.4),12296,1117 (10.0),207272,5958 (3.0)
"밀양시",15.5,0.3 (2.0),6817,252 (3.8),43959,840 (1.9),16.0,0.5 (3.2),7116,299 (4.4),44465,506 (1.2),16.3,0.3 (1.9),7305,189 (2.7),44774,309 (0.7),16.6,0.3 (1.8),7443,138 (1.9),44923,149 (0.3),16.9,0.3 (1.8),7787,344 (4.6),45948,1025 (2.3)
"거제시",4.0,0.1 (2.6),3824,172 (4.7),95037,1056 (1.1),4.4,0.4 (10.0),4148,324 (8.5),95116,79 (0.1),4.7,0.3 (6.8),4416,268 (6.5),93740,-1376 (-1.4),5.0,0.3 (6.4),4663,247 (5.6),93728,-12 (-0.0),5.5,0.5 (10.0),5241,578 (12.4),95837,2109 (2.3)
"양산시",5.8,0.3 (5.5),6709,686 (11.4),115933,6629 (6.1),6.0,0.2 (3.4),7555,846 (12.6),125887,9954 (8.6),6.2,0.2 (3.3),8243,688 (9.1),132069,6182 (4.9),6.6,0.4 (6.5),8926,683 (8.3),134260,2191 (1.7),7.3,0.7 (10.6),10111,1185 (13.3),138629,4369 (3.3)
"창원시",5.8,0.4 (7.4),22852,1634 (7.7),393675,2417 (0.6),6.2,0.4 (6.9),24388,1536 (6.7),395762,2087 (0.5),6.5,0.3 (4.8),25893,1505 (6.2),399353,3591 (0.9),6.9,0.4 (6.2),27845,1952 (7.5),403524,4171 (1.0),7.6,0.7 (10.1),30993,3148 (11.3),409688,6164 (1.5)
"의령군",24.6,0.3 (1.2),2980,23 (0.8),12126,-47 (-0.4),24.7,0.1 (0.4),2977,-3 (-0.1),12057,-69 (-0.6),24.2,-0.5 (-2.0),2954,-23 (-0.8),12196,139 (1.2),24.5,0.3 (1.2),2976,22 (0.7),12144,-52 (-0.4),24.0,-0.5 (-2.0),2962,-14 (-0.5),12321,177 (1.5)
"함안군",14.3,0.9 (6.7),3848,266 (7.4),26929,204 (0.8),14.3,0 (0.0),3835,-13 (-0.3),26869,-60 (-0.2),14.7,0.4 (2.8),3936,101 (2.6),26844,-25 (-0.1),14.8,0.1 (0.7),3925,-11 (-0.3),26560,-284 (-1.1),15.5,0.7 (4.7),4139,214 (5.5),26634,74 (0.3)
"창녕군",18.2,0 (0.0),4793,68 (1.4),26306,317 (1.2),18.2,0 (0.0),4857,64 (1.3),26652,346 (1.3),18.4,0.2 (1.1),4922,65 (1.3),26707,55 (0.2),18.4,0 (0.0),4893,-29 (-0.6),26590,-117 (-0.4),18.6,0.2 (1.1),4996,103 (2.1),26908,318 (1.2)
"고성군",17.6,0.4 (2.3),3895,66 (1.7),22101,-146 (-0.7),17.7,0.1 (0.6),3936,41 (1.1),22176,75 (0.3),18.2,0.5 (2.8),4021,85 (2.2),22148,-28 (-0.1),18.4,0.2 (1.1),4009,-12 (-0.3),21824,-324 (-1.5),18.8,0.4 (2.2),4134,125 (3.1),22039,215 (1.0)
"남해군",22.6,-0.3 (-1.3),4387,-125 (-2.8),19442,-229 (-1.2),23.0,0.4 (1.8),4468,81 (1.8),19431,-11 (-0.1),23.3,0.3 (1.3),4528,60 (1.3),19431,0 (0.0),23.3,0 (0.0),4500,-28 (-0.6),19316,-115 (-0.6),23.1,-0.2 (-0.9),4502,2 (0.0),19501,185 (1.0)
"하동군",18.4,0.3 (1.7),3534,47 (1.3),19208,-106 (-0.5),18.7,0.3 (1.6),3597,63 (1.8),19254,46 (0.2),19.1,0.4 (2.1),3690,93 (2.6),19352,98 (0.5),19.3,0.2 (1.0),3738,48 (1.3),19387,35 (0.2),19.8,0.5 (2.6),3843,105 (2.8),19435,48 (0.2)
"산청군",20.4,-0.1 (-0.5),3062,-7 (-0.2),15044,53 (0.4),20.5,0.1 (0.5),3124,62 (2.0),15275,231 (1.5),20.6,0.1 (0.5),3174,50 (1.6),15406,131 (0.9),21.1,0.5 (2.4),3236,62 (2.0),15356,-50 (-0.3),21.1,0 (0.0),3297,61 (1.9),15611,255 (1.7)
"함양군",21.0,0 (0.0),3521,18 (0.5),16780,110 (0.7),21.1,0.1 (0.5),3577,56 (1.6),16916,136 (0.8),20.9,-0.2 (-0.9),3582,5 (0.1),17119,203 (1.2),21.2,0.3 (1.4),3640,58 (1.6),17165,46 (0.3),21.7,0.5 (2.4),3759,119 (3.3),17361,196 (1.1)
"거창군",17.0,0.1 (0.6),4233,65 (1.6),24958,242 (1.0),17.2,0.2 (1.2),4325,92 (2.2),25105,147 (0.6),17.4,0.2 (1.2),4417,92 (2.1),25430,325 (1.3),17.5,0.1 (0.6),4472,55 (1.2),25491,61 (0.2),17.8,0.3 (1.7),4599,127 (2.8),25874,383 (1.5)
"합천군",24.7,0.6 (2.5),5017,96 (2.0),20313,-98 (-0.5),24.7,0 (0.0),4997,-20 (-0.4),20234,-79 (-0.4),24.7,0 (0.0),4996,-1 (-0.0),20195,-39 (-0.2),24.8,0.1 (0.4),4994,-2 (-0.0),20124,-71 (-0.4),25.1,0.3 (1.2),5057,63 (1.3),20139,15 (0.1)
"제주특별자치도",6.3,0.1 (1.6),14390,670 (4.9),229337,8968 (4.1),6.4,0.1 (1.6),15276,886 (6.2),240215,10878 (4.7),6.4,0 (0.0),16022,746 (4.9),248998,8783 (3.7),6.6,0.2 (3.1),16832,810 (5.1),253716,4718 (1.9),6.9,0.3 (4.5),18183,1351 (8.0),263068,9352 (3.7)
"제주시",5.8,0.2 (3.6),9721,514 (5.6),168957,5503 (3.4),5.9,0.1 (1.7),10306,585 (6.0),175447,6490 (3.8),6.0,0.1 (1.7),10764,458 (4.4),180880,5433 (3.1),6.1,0.1 (1.7),11295,531 (4.9),184488,3608 (2.0),6.4,0.3 (4.9),12217,922 (8.2),191619,7131 (3.9)
"서귀포시",7.7,-0.2 (-2.5),4669,156 (3.5),60380,3465 (6.1),7.7,0 (0.0),4970,301 (6.4),64768,4388 (7.3),7.7,0 (0.0),5258,288 (5.8),68118,3350 (5.2),8.0,0.3 (3.9),5537,279 (5.3),69228,1110 (1.6),8.4,0.4 (5.0),5966,429 (7.7),71449,2221 (3.2)
